GID_2,year,period,rainfall_mm,ndvi_value
MWI.11.13_1,2022,8,0.0,0.584298298
MWI.11.13_1,2022,9,3.580928623,0.483375745
MWI.11.13_1,2022,10,2.042799041,0.426395319
MWI.11.13_1,2022,11,0.0,0.39524383
MWI.11.13_1,2022,12,0.0,0.35766
MWI.11.13_1,2022,13,0.0,0.346752766
MWI.11.13_1,2022,14,0.0,0.306873191
MWI.11.13_1,2022,15,0.0,0.293311489
MWI.11.13_1,2022,16,1.6706473649999998,0.279322979
MWI.11.13_1,2022,17,0.0,0.267243404
MWI.11.13_1,2022,18,3.0619317290000003,0.267811915
MWI.11.13_1,2022,19,35.559667585,0.288284681
MWI.11.13_1,2022,20,30.947679041999997,0.289208085
MWI.11.13_1,2022,21,109.301201095,0.347357021
MWI.11.13_1,2022,22,131.906761294,0.366894468
MWI.11.13_1,2023,0,138.219866274,0.388197447
MWI.11.13_1,2023,1,181.610316468,0.53647617
MWI.11.13_1,2023,2,169.403174882,0.499027234
MWI.11.13_1,2023,3,117.346475959,0.786474468
MWI.11.13_1,2023,4,154.035416782,0.728824255
MWI.11.13_1,2023,5,142.234107493,0.711664681
MWI.11.13_1,2023,6,3.128102541,0.710373191
MWI.11.13_1,2023,7,0.0,0.699862979
MWI.11.13_1,2023,8,2.075443745,0.565177872
MWI.11.13_1,2023,9,0.0,0.482949787
MWI.11.13_1,2023,10,0.0,0.428917872
MWI.11.13_1,2023,11,0.0,0.382041702
MWI.11.13_1,2023,12,0.0,0.357224681
MWI.11.13_1,2023,13,0.0,0.330608085
MWI.11.13_1,2023,14,0.0,0.312071915
MWI.11.13_1,2023,15,0.0,0.295558298
MWI.11.13_1,2023,16,0.0,0.290396596
MWI.11.13_1,2023,17,0.0,0.282863404
MWI.11.13_1,2023,18,22.643880367,0.286077447
MWI.11.13_1,2023,19,21.499214888,0.308733617
MWI.11.13_1,2023,20,8.433311671,0.297231064
MWI.11.13_1,2023,21,13.088487623999999,0.312548085
MWI.11.13_1,2023,22,142.217942151,0.399214468
MWI.11.13_1,2024,0,217.640903655,0.405543404
MWI.11.13_1,2024,1,38.985689754,0.595991915
MWI.11.13_1,2024,2,86.441094393,0.670617447
MWI.11.13_1,2024,3,99.004953624,0.680201702
MWI.11.13_1,2024,4,105.724181949,0.740057872
MWI.11.13_1,2024,5,19.075180474,0.743126383
MWI.11.13_1,2024,6,58.194550038,0.729208085
MWI.11.13_1,2024,7,3.0056960590000004,0.627026809
MWI.11.13_1,2024,8,2.127522201,0.534397447
MWI.11.13_1,2024,9,0.841784596,0.476286383
MWI.11.13_1,2024,10,1.1045816149999999,0.413579574
MWI.11.13_1,2024,11,1.175289154,0.376453617
MWI.11.13_1,2024,12,0.0,0.352146809
MWI.11.13_1,2024,13,0.0,0.31470383
MWI.11.13_1,2024,14,0.829737402,0.294261702
MWI.11.13_1,2024,15,1.7692110530000003,0.297055745
MWI.11.13_1,2024,16,1.704311848,0.272239574
MWI.11.13_1,2024,17,0.769336543,0.267962553
MWI.11.13_1,2024,18,42.00420952,0.268299574
MWI.11.13_1,2024,19,41.846408128,0.284311064
MWI.11.13_1,2024,20,55.092190265,0.343376596
MWI.11.13_1,2024,21,54.500272273,0.326915745
MWI.11.13_1,2024,22,26.617176535,0.405041702
MWI.11.13_1,2025,0,164.047761681,0.45990383
MWI.11.13_1,2025,1,238.413959153,0.554737021
MWI.11.13_1,2025,2,89.549642441,0.713030638
MWI.11.13_1,2025,3,99.918755615,0.740526809
MWI.11.14_1,2022,0,179.700327529,0.378681871
MWI.11.14_1,2022,1,147.084528574,0.542392398
MWI.11.14_1,2022,2,157.65750723,0.589310965
MWI.11.14_1,2022,3,169.042961474,0.708114035
MWI.11.14_1,2022,4,116.172628063,0.633095029
MWI.11.14_1,2022,5,167.073562948,0.720230409
MWI.11.14_1,2022,6,95.938601042,0.538476462
MWI.11.14_1,2022,7,1.185345549,0.606709357
MWI.11.14_1,2022,8,0.544248681,0.499909064
MWI.11.14_1,2022,9,3.360644334,0.466020322
MWI.11.14_1,2022,10,2.884408851,0.410654678
MWI.11.14_1,2022,11,0.0,0.380747661
MWI.11.14_1,2022,12,0.0,0.35897807
MWI.11.14_1,2022,13,0.0,0.341718275
MWI.11.14_1,2022,14,0.0,0.30631652
MWI.11.14_1,2022,15,0.0,0.290799123
MWI.11.14_1,2022,16,1.0770298826,0.276831871
MWI.11.14_1,2022,17,7.24e-06,0.262672515
MWI.11.14_1,2022,18,0.0,0.261673392
MWI.11.14_1,2022,19,36.490476582999996,0.266899854
MWI.11.14_1,2022,20,43.679110276,0.305323099
MWI.11.14_1,2022,21,114.471777306,0.382396784
MWI.11.14_1,2022,22,131.612838739,0.339720029
MWI.11.14_1,2023,0,158.11667714499998,0.307921491
MWI.11.14_1,2023,1,165.024624861,0.422671637
MWI.11.14_1,2023,2,138.097595113,0.637947368
MWI.11.14_1,2023,3,144.062878486,0.725482456
MWI.11.14_1,2023,4,126.303074692,0.682813596
MWI.11.14_1,2023,5,124.393022426,0.665502339
MWI.11.14_1,2023,6,46.236097238,0.677367398
MWI.11.14_1,2023,7,0.0,0.662584211
MWI.11.14_1,2023,8,0.0,0.553403655
MWI.11.14_1,2023,9,0.154837257,0.491947222
MWI.11.14_1,2023,10,0.111251844,0.441078363
MWI.11.14_1,2023,11,0.0,0.409559649
MWI.11.14_1,2023,12,0.0,0.368308626
MWI.11.14_1,2023,13,0.0,0.348844444
MWI.11.14_1,2023,14,0.0,0.313941228
MWI.11.14_1,2023,15,0.0,0.300389035
MWI.11.14_1,2023,16,0.0,0.29141886
MWI.11.14_1,2023,17,0.0,0.29308962
MWI.11.14_1,2023,18,25.666314429,0.291676316
MWI.11.14_1,2023,19,25.961152528,0.294800731
MWI.11.14_1,2023,20,11.540221767,0.31724883
MWI.11.14_1,2023,21,25.795304395000002,0.366402632
MWI.11.14_1,2023,22,132.462468505,0.356724854
MWI.11.14_1,2024,0,185.34180039199998,0.345773977
MWI.11.14_1,2024,1,52.865927259,0.529961696
MWI.11.14_1,2024,2,62.495189071,0.606947076
MWI.11.14_1,2024,3,94.29140976400001,0.620377924
MWI.11.14_1,2024,4,98.86381320299999,0.70536769
MWI.11.14_1,2024,5,6.421714983000001,0.660241228
MWI.11.14_1,2024,6,39.787222208,0.646704971
MWI.11.14_1,2024,7,4.213333732000001,0.552665497
MWI.11.14_1,2024,8,0.655312927,0.488313304
MWI.11.14_1,2024,9,0.254773083,0.443135819
MWI.11.14_1,2024,10,1.569293306,0.413773538
MWI.11.14_1,2024,11,1.167593504,0.375466667
MWI.11.14_1,2024,12,0.0,0.344728363
MWI.11.14_1,2024,13,0.0,0.310596637
MWI.11.14_1,2024,14,0.4865312358,0.277155702
MWI.11.14_1,2024,15,0.897474612,0.291358041
MWI.11.14_1,2024,16,0.201878902,0.262889181
MWI.11.14_1,2024,17,0.782345023,0.255272807
MWI.11.14_1,2024,18,43.811431992,0.261233041
MWI.11.14_1,2024,19,38.290142263999996,0.270624123
MWI.11.14_1,2024,20,51.661418010999995,0.347119591
MWI.11.14_1,2024,21,67.709178725,0.359246345
MWI.11.14_1,2024,22,36.664915380000004,0.368607602
MWI.11.14_1,2025,0,185.145259562,0.418563304
MWI.11.14_1,2025,1,180.526613345,0.459457749
MWI.11.14_1,2025,2,95.982807256,0.626672953
MWI.11.14_1,2025,3,77.724075314,0.691353216
MWI.11.15_1,2022,0,187.998747051,0.385004582
MWI.11.15_1,2022,1,145.450949933,0.467351213
MWI.11.15_1,2022,2,211.105679257,0.488325606
MWI.11.15_1,2022,3,153.184122934,0.720772507
MWI.11.15_1,2022,4,128.684866033,0.651438814
MWI.11.15_1,2022,5,214.71737115000002,0.723338544
MWI.11.15_1,2022,6,118.436309478,0.581390027
MWI.11.15_1,2022,7,0.0,0.664123989
MWI.11.15_1,2022,8,0.0,0.511774394
MWI.11.15_1,2022,9,0.582420783,0.453487332
MWI.11.15_1,2022,10,1.5543656449999999,0.402854717
MWI.11.15_1,2022,11,0.0,0.371559838
MWI.11.15_1,2022,12,0.0,0.330571698
MWI.11.15_1,2022,13,0.0,0.315089218
MWI.11.15_1,2022,14,0.0,0.291518598
MWI.11.15_1,2022,15,0.0,0.278503774
MWI.11.15_1,2022,16,0.771985005,0.266429919
MWI.11.15_1,2022,17,1.25e-07,0.256273315
MWI.11.15_1,2022,18,1.220387979,0.258877898
MWI.11.15_1,2022,19,35.54180985,0.272963612
MWI.11.15_1,2022,20,46.895079613,0.271529111
MWI.11.15_1,2022,21,124.335815424,0.28216442
MWI.11.15_1,2022,22,154.078312961,0.346631536
MWI.11.15_1,2023,0,170.338041302,0.253314825
MWI.11.15_1,2023,1,177.777411046,0.587370889
MWI.11.15_1,2023,2,150.374520272,0.488732884
MWI.11.15_1,2023,3,141.391610361,0.741968733
MWI.11.15_1,2023,4,133.27790779,0.613266307
MWI.11.15_1,2023,5,136.622636972,0.695326685
MWI.11.15_1,2023,6,38.38263148,0.664749057
MWI.11.15_1,2023,7,0.0,0.640513477
MWI.11.15_1,2023,8,1.44647815,0.516760647
MWI.11.15_1,2023,9,0.0,0.448954987
MWI.11.15_1,2023,10,0.0,0.407465229
MWI.11.15_1,2023,11,0.0,0.366497574
MWI.11.15_1,2023,12,0.0,0.345510782
MWI.11.15_1,2023,13,0.0,0.325819946
MWI.11.15_1,2023,14,0.0,0.298965499
MWI.11.15_1,2023,15,0.0,0.287131806
MWI.11.15_1,2023,16,0.0,0.280315364
MWI.11.15_1,2023,17,0.0,0.270471429
MWI.11.15_1,2023,18,26.265500676000002,0.281114825
MWI.11.15_1,2023,19,26.810690187,0.309108625
MWI.11.15_1,2023,20,10.408718108,0.313213747
MWI.11.15_1,2023,21,3.3825763789999996,0.335083288
MWI.11.15_1,2023,22,163.737589151,0.338923181
MWI.11.15_1,2024,0,194.575990155,0.323724798
MWI.11.15_1,2024,1,43.80543874,0.522932345
MWI.11.15_1,2024,2,76.065903407,0.592053639
MWI.11.15_1,2024,3,85.785977447,0.644042588
MWI.11.15_1,2024,4,110.39032485700001,0.687783288
MWI.11.15_1,2024,5,13.030730161000001,0.695650943
MWI.11.15_1,2024,6,55.768612949,0.684167385
MWI.11.15_1,2024,7,0.0,0.557791375
MWI.11.15_1,2024,8,2.396414864,0.462818059
MWI.11.15_1,2024,9,0.0,0.439361995
MWI.11.15_1,2024,10,1.0643441969999998,0.389693261
MWI.11.15_1,2024,11,0.0,0.368709973
MWI.11.15_1,2024,12,0.0,0.33725903
MWI.11.15_1,2024,13,0.0,0.30481779
MWI.11.15_1,2024,14,0.092826871,0.275118598
MWI.11.15_1,2024,15,0.436271467,0.289103774
MWI.11.15_1,2024,16,0.31594798199999996,0.259114825
MWI.11.15_1,2024,17,0.531487356,0.253406469
MWI.11.15_1,2024,18,48.134836371,0.255405121
MWI.11.15_1,2024,19,39.960135893,0.263395418
MWI.11.15_1,2024,20,57.652485951,0.300628841
MWI.11.15_1,2024,21,59.408678755,0.328524798
MWI.11.15_1,2024,22,36.96296666,0.376153908
MWI.11.15_1,2025,0,171.624073117,0.476067385
MWI.11.15_1,2025,1,197.63753546,0.539073315
MWI.11.15_1,2025,2,98.18536299499999,0.66307628
MWI.11.15_1,2025,3,90.59297042,0.733219407
MWI.11.16_1,2022,0,188.622372495,0.371347608
MWI.11.16_1,2022,1,140.182828233,0.507557416
MWI.11.16_1,2022,2,196.95535098800002,0.450303828
MWI.11.16_1,2022,3,176.789213776,0.753230144
MWI.11.16_1,2022,4,143.513450187,0.539070813
MWI.11.16_1,2022,5,285.844413188,0.725843301
MWI.11.16_1,2022,6,38.452337705,0.673406938
MWI.11.16_1,2022,7,0.0,0.634119617
MWI.11.16_1,2022,8,0.419368469,0.537208134
MWI.11.16_1,2022,9,0.41462350800000003,0.474527033
MWI.11.16_1,2022,10,1.285529407,0.40992201
MWI.11.16_1,2022,11,0.0,0.376460526
MWI.11.16_1,2022,12,0.0,0.346839474
MWI.11.16_1,2022,13,0.0,0.338949282
MWI.11.16_1,2022,14,0.0,0.300716029
MWI.11.16_1,2022,15,0.0,0.286552153
MWI.11.16_1,2022,16,1.6169776930000002,0.271858852
MWI.11.16_1,2022,17,0.0,0.260966746
MWI.11.16_1,2022,18,2.764236744,0.265240191
MWI.11.16_1,2022,19,23.067600729000002,0.281748565
MWI.11.16_1,2022,20,37.777368546,0.28577512
MWI.11.16_1,2022,21,93.525212583,0.281347847
MWI.11.16_1,2022,22,129.429499992,0.198428469
MWI.11.16_1,2023,0,129.940471358,0.286447847
MWI.11.16_1,2023,1,181.775839616,0.323545694
MWI.11.16_1,2023,2,169.103310364,0.569472967
MWI.11.16_1,2023,3,124.876831493,0.771286124
MWI.11.16_1,2023,4,158.12347787599998,0.663907416
MWI.11.16_1,2023,5,152.554205089,0.737916268
MWI.11.16_1,2023,6,2.7441785519999997,0.710091148
MWI.11.16_1,2023,7,0.0,0.682944976
MWI.11.16_1,2023,8,3.270399827,0.552114115
MWI.11.16_1,2023,9,0.0,0.483160048
MWI.11.16_1,2023,10,0.0,0.42598756
MWI.11.16_1,2023,11,0.0,0.38018134
MWI.11.16_1,2023,12,0.0,0.353016986
MWI.11.16_1,2023,13,0.0,0.335138756
MWI.11.16_1,2023,14,0.0,0.30885
MWI.11.16_1,2023,15,0.0,0.290275837
MWI.11.16_1,2023,16,0.0,0.281611244
MWI.11.16_1,2023,17,0.0,0.270933493
MWI.11.16_1,2023,18,22.65193998,0.278380622
MWI.11.16_1,2023,19,18.475890379,0.29987799
MWI.11.16_1,2023,20,4.801813272,0.295811722
MWI.11.16_1,2023,21,11.815902123,0.305390431
MWI.11.16_1,2023,22,146.71089283,0.409644019
MWI.11.16_1,2024,0,201.606344957,0.41380933
MWI.11.16_1,2024,1,53.058817357,0.635251435
MWI.11.16_1,2024,2,89.872758945,0.702661005
MWI.11.16_1,2024,3,102.214048244,0.725023684
MWI.11.16_1,2024,4,91.792606062,0.733109569
MWI.11.16_1,2024,5,24.470811036,0.74237799
MWI.11.16_1,2024,6,63.591561834,0.679942105
MWI.11.16_1,2024,7,1.173627605,0.61637201
MWI.11.16_1,2024,8,2.714286474,0.521687081
MWI.11.16_1,2024,9,0.0,0.486095455
MWI.11.16_1,2024,10,1.036671327,0.416391388
MWI.11.16_1,2024,11,0.0,0.380658373
MWI.11.16_1,2024,12,0.0,0.357290431
MWI.11.16_1,2024,13,0.0,0.318489713
MWI.11.16_1,2024,14,1.220370586,0.294951675
MWI.11.16_1,2024,15,1.815337987,0.296701196
MWI.11.16_1,2024,16,1.368149611,0.269269139
MWI.11.16_1,2024,17,1.066068136,0.265666268
MWI.11.16_1,2024,18,41.462806990000004,0.263612919
MWI.11.16_1,2024,19,29.295646740000002,0.272638038
MWI.11.16_1,2024,20,45.255895177,0.300728947
MWI.11.16_1,2024,21,51.195810905,0.296291148
MWI.11.16_1,2024,22,23.468361786000003,0.323059569
MWI.11.16_1,2025,0,161.484718623,0.307356938
MWI.11.16_1,2025,1,239.691654511,0.496059091
MWI.11.16_1,2025,2,95.56527036,0.68612799
MWI.11.16_1,2025,3,106.983918682,0.744169378
MWI.11.1_1,2022,0,186.959944047,0.417358801
MWI.11.1_1,2022,1,136.81920674,0.460961896
MWI.11.1_1,2022,2,193.27179476499998,0.365813733
MWI.11.1_1,2022,3,158.720315555,0.655645648
MWI.11.1_1,2022,4,143.27203509,0.427538491
MWI.11.1_1,2022,5,181.72070718999998,0.612655513
MWI.11.1_1,2022,6,111.370520019,0.57642205
MWI.11.1_1,2022,7,0.0,0.54605648
MWI.11.1_1,2022,8,0.0,0.433958221
MWI.11.1_1,2022,9,0.0,0.386290135
MWI.11.1_1,2022,10,1.103033447,0.355410832
MWI.11.1_1,2022,11,0.0,0.331911992
MWI.11.1_1,2022,12,0.0,0.303865184
MWI.11.1_1,2022,13,0.0,0.295797679
MWI.11.1_1,2022,14,0.0,0.266890522
MWI.11.1_1,2022,15,0.0,0.259402901
MWI.11.1_1,2022,16,0.682229184,0.251095164
MWI.11.1_1,2022,17,2.43e-07,0.247966925
MWI.11.1_1,2022,18,1.538487498,0.259653385
MWI.11.1_1,2022,19,25.878878403,0.27445029
MWI.11.1_1,2022,20,45.372972489,0.284909671
MWI.11.1_1,2022,21,101.667221059,0.289347776
MWI.11.1_1,2022,22,121.937255673,0.302840812
MWI.11.1_1,2023,0,146.598499038,0.284765184
MWI.11.1_1,2023,1,176.234402963,0.495888008
MWI.11.1_1,2023,2,154.117911982,0.528497872
MWI.11.1_1,2023,3,137.795794684,0.664982979
MWI.11.1_1,2023,4,172.434429816,0.551049903
MWI.11.1_1,2023,5,157.59887084899998,0.630244294
MWI.11.1_1,2023,6,26.541584014999998,0.586690716
MWI.11.1_1,2023,7,0.0,0.560996712
MWI.11.1_1,2023,8,1.723809814,0.453330948
MWI.11.1_1,2023,9,0.0,0.405626692
MWI.11.1_1,2023,10,0.0,0.36452766
MWI.11.1_1,2023,11,0.0,0.332720696
MWI.11.1_1,2023,12,0.0,0.313325919
MWI.11.1_1,2023,13,0.0,0.303243907
MWI.11.1_1,2023,14,0.0,0.284872921
MWI.11.1_1,2023,15,0.0,0.277854159
MWI.11.1_1,2023,16,0.0,0.273200774
MWI.11.1_1,2023,17,0.0,0.271934236
MWI.11.1_1,2023,18,25.435144042,0.301656093
MWI.11.1_1,2023,19,19.219476954,0.32819942
MWI.11.1_1,2023,20,7.7491548219999995,0.322294004
MWI.11.1_1,2023,21,7.915656058000001,0.34105648
MWI.11.1_1,2023,22,150.064134971,0.400339072
MWI.11.1_1,2024,0,199.446601753,0.409892843
MWI.11.1_1,2024,1,48.45701484,0.536710058
MWI.11.1_1,2024,2,77.277469247,0.597862669
MWI.11.1_1,2024,3,108.30387013400001,0.620662476
MWI.11.1_1,2024,4,112.976630148,0.627859961
MWI.11.1_1,2024,5,11.081273142,0.594491489
MWI.11.1_1,2024,6,47.639721302,0.555059768
MWI.11.1_1,2024,7,1.754956436,0.47771354
MWI.11.1_1,2024,8,2.606247139,0.416422244
MWI.11.1_1,2024,9,0.0,0.401780464
MWI.11.1_1,2024,10,0.728412908,0.358548356
MWI.11.1_1,2024,11,0.0,0.332619923
MWI.11.1_1,2024,12,0.0,0.310212766
MWI.11.1_1,2024,13,0.0,0.282313733
MWI.11.1_1,2024,14,0.600903409,0.264401741
MWI.11.1_1,2024,15,0.909633629,0.278407157
MWI.11.1_1,2024,16,0.22329691599999998,0.262034623
MWI.11.1_1,2024,17,1.069006163,0.259639845
MWI.11.1_1,2024,18,46.444097393,0.275912186
MWI.11.1_1,2024,19,27.99220343,0.296406576
MWI.11.1_1,2024,20,51.132374143999996,0.358706383
MWI.11.1_1,2024,21,55.779034425,0.366158607
MWI.11.1_1,2024,22,25.816697693000002,0.381874275
MWI.11.1_1,2025,0,176.395287544,0.465644681
MWI.11.1_1,2025,1,202.169209542,0.480426112
MWI.11.1_1,2025,2,92.994019519,0.555753385
MWI.11.1_1,2025,3,93.915752282,0.624115087
MWI.11.2_1,2022,0,214.704584316,0.427592857
MWI.11.2_1,2022,1,163.544317261,0.551917634
MWI.11.2_1,2022,2,226.388387688,0.394179241
MWI.11.2_1,2022,3,192.381802222,0.735704018
MWI.11.2_1,2022,4,179.108362992,0.506519196
MWI.11.2_1,2022,5,258.11069745,0.765102902
MWI.11.2_1,2022,6,55.18456014,0.737587723
MWI.11.2_1,2022,7,0.186006784,0.708785045
MWI.11.2_1,2022,8,1.549587408,0.621945089
MWI.11.2_1,2022,9,2.469449311,0.564498884
MWI.11.2_1,2022,10,2.12954883,0.513941741
MWI.11.2_1,2022,11,0.0,0.468801339
MWI.11.2_1,2022,12,0.0,0.432733036
MWI.11.2_1,2022,13,0.154524903,0.409784821
MWI.11.2_1,2022,14,0.151998192,0.356004688
MWI.11.2_1,2022,15,0.575242599,0.32331942
MWI.11.2_1,2022,16,1.862118092,0.29706942
MWI.11.2_1,2022,17,2.39e-07,0.279125893
MWI.11.2_1,2022,18,2.904954592,0.274017857
MWI.11.2_1,2022,19,14.54447794,0.287779911
MWI.11.2_1,2022,20,50.439014619,0.312691741
MWI.11.2_1,2022,21,76.468180663,0.323379911
MWI.11.2_1,2022,22,129.412663143,0.255045313
MWI.11.2_1,2023,0,133.555581612,0.450862946
MWI.11.2_1,2023,1,208.77670335300002,0.354535491
MWI.11.2_1,2023,2,204.74358686,0.588497098
MWI.11.2_1,2023,3,124.519957305,0.788397321
MWI.11.2_1,2023,4,202.71540483799998,0.674574777
MWI.11.2_1,2023,5,130.581415022,0.772620536
MWI.11.2_1,2023,6,40.581274027999996,0.746558482
MWI.11.2_1,2023,7,0.234712998,0.729305357
MWI.11.2_1,2023,8,1.725891769,0.633164286
MWI.11.2_1,2023,9,0.424261053,0.576091518
MWI.11.2_1,2023,10,0.0,0.525712054
MWI.11.2_1,2023,11,0.0,0.458034598
MWI.11.2_1,2023,12,0.0,0.42753058
MWI.11.2_1,2023,13,0.203656813,0.393034375
MWI.11.2_1,2023,14,0.8162711659999999,0.34509308
MWI.11.2_1,2023,15,0.0,0.319466964
MWI.11.2_1,2023,16,0.0,0.301875
MWI.11.2_1,2023,17,0.0,0.284989286
MWI.11.2_1,2023,18,25.69660791,0.294728125
MWI.11.2_1,2023,19,16.611074606,0.327799777
MWI.11.2_1,2023,20,4.738085588,0.353341295
MWI.11.2_1,2023,21,11.862152734999999,0.365860268
MWI.11.2_1,2023,22,163.398348018,0.552146429
MWI.11.2_1,2024,0,267.304649561,0.47415067
MWI.11.2_1,2024,1,72.170483265,0.725007366
MWI.11.2_1,2024,2,97.0415361,0.775618304
MWI.11.2_1,2024,3,134.258632025,0.776565179
MWI.11.2_1,2024,4,79.87517921,0.735019196
MWI.11.2_1,2024,5,22.531715812999998,0.782945759
MWI.11.2_1,2024,6,64.105555851,0.690188393
MWI.11.2_1,2024,7,5.789836724,0.658073661
MWI.11.2_1,2024,8,1.903705338,0.560466518
MWI.11.2_1,2024,9,0.166450729,0.537853795
MWI.11.2_1,2024,10,1.37564722,0.460878348
MWI.11.2_1,2024,11,1.677581628,0.410185268
MWI.11.2_1,2024,12,0.0,0.390731473
MWI.11.2_1,2024,13,0.0,0.34021317
MWI.11.2_1,2024,14,1.950292865,0.306305134
MWI.11.2_1,2024,15,3.183382114,0.318354911
MWI.11.2_1,2024,16,1.370156438,0.279318527
MWI.11.2_1,2024,17,1.944936878,0.267433929
MWI.11.2_1,2024,18,44.440375014,0.279145759
MWI.11.2_1,2024,19,17.744051932,0.283967857
MWI.11.2_1,2024,20,40.657536721,0.302997545
MWI.11.2_1,2024,21,40.638867455,0.314444643
MWI.11.2_1,2024,22,29.992590587,0.346511161
MWI.11.2_1,2025,0,179.868313314,0.294176786
MWI.11.2_1,2025,1,305.702454836,0.524005134
MWI.11.2_1,2025,2,114.163466484,0.662825893
MWI.11.2_1,2025,3,132.122754039,0.767014063
MWI.11.3_1,2022,0,194.89386887700002,0.434173762
MWI.11.3_1,2022,1,138.746691228,0.453988119
MWI.11.3_1,2022,2,191.185462937,0.374055446
MWI.11.3_1,2022,3,168.448385559,0.713940594
MWI.11.3_1,2022,4,148.476453937,0.495530693
MWI.11.3_1,2022,5,188.59319178,0.713564356
MWI.11.3_1,2022,6,75.074516617,0.64735099
MWI.11.3_1,2022,7,0.0,0.588404455
MWI.11.3_1,2022,8,0.0,0.464546535
MWI.11.3_1,2022,9,0.0,0.411784653
MWI.11.3_1,2022,10,2.852495313,0.367837624
MWI.11.3_1,2022,11,0.0,0.338693564
MWI.11.3_1,2022,12,0.0,0.310417822
MWI.11.3_1,2022,13,0.0,0.300519802
MWI.11.3_1,2022,14,0.0,0.269092079
MWI.11.3_1,2022,15,0.0,0.25575297
MWI.11.3_1,2022,16,0.516927642,0.246221287
MWI.11.3_1,2022,17,9.54e-07,0.233422772
MWI.11.3_1,2022,18,2.538105965,0.232732673
MWI.11.3_1,2022,19,26.958491643000002,0.23525495
MWI.11.3_1,2022,20,48.539536636,0.243384653
MWI.11.3_1,2022,21,111.523008502,0.283692574
MWI.11.3_1,2022,22,124.257604919,0.199989109
MWI.11.3_1,2023,0,143.675799999,0.220559901
MWI.11.3_1,2023,1,167.002638271,0.598434653
MWI.11.3_1,2023,2,150.463840882,0.634148515
MWI.11.3_1,2023,3,153.406589505,0.762951485
MWI.11.3_1,2023,4,180.740329561,0.697479703
MWI.11.3_1,2023,5,172.008974556,0.702837129
MWI.11.3_1,2023,6,33.546095844999996,0.673122772
MWI.11.3_1,2023,7,0.0,0.639733663
MWI.11.3_1,2023,8,2.085538228,0.497458416
MWI.11.3_1,2023,9,0.0,0.425866832
MWI.11.3_1,2023,10,0.0,0.388926733
MWI.11.3_1,2023,11,0.0,0.351775743
MWI.11.3_1,2023,12,0.0,0.328550495
MWI.11.3_1,2023,13,0.0,0.310455941
MWI.11.3_1,2023,14,0.0,0.287963861
MWI.11.3_1,2023,15,0.0,0.277013366
MWI.11.3_1,2023,16,0.0,0.266372277
MWI.11.3_1,2023,17,0.0,0.259022772
MWI.11.3_1,2023,18,25.68799464,0.268252475
MWI.11.3_1,2023,19,20.978235325,0.279628218
MWI.11.3_1,2023,20,11.59481605,0.294161881
MWI.11.3_1,2023,21,0.0,0.32870297
MWI.11.3_1,2023,22,156.687681841,0.341970792
MWI.11.3_1,2024,0,209.77690505500001,0.264064356
MWI.11.3_1,2024,1,56.807279588,0.504250495
MWI.11.3_1,2024,2,72.115372974,0.61570297
MWI.11.3_1,2024,3,114.147196463,0.67314703
MWI.11.3_1,2024,4,119.079720812,0.723815347
MWI.11.3_1,2024,5,19.607978976,0.653861881
MWI.11.3_1,2024,6,39.305017951,0.595481683
MWI.11.3_1,2024,7,0.0,0.491244554
MWI.11.3_1,2024,8,2.546349924,0.415029208
MWI.11.3_1,2024,9,0.0,0.393299505
MWI.11.3_1,2024,10,1.178287901,0.356539109
MWI.11.3_1,2024,11,0.634554267,0.341451485
MWI.11.3_1,2024,12,0.0,0.312511386
MWI.11.3_1,2024,13,0.0,0.290113861
MWI.11.3_1,2024,14,0.7887482596000001,0.265234653
MWI.11.3_1,2024,15,1.077744985,0.273063861
MWI.11.3_1,2024,16,0.064716071,0.248784653
MWI.11.3_1,2024,17,1.115979937,0.241976733
MWI.11.3_1,2024,18,50.700808056,0.242449505
MWI.11.3_1,2024,19,23.361380099999998,0.248530198
MWI.11.3_1,2024,20,51.950341230999996,0.312335149
MWI.11.3_1,2024,21,56.344525174,0.323731188
MWI.11.3_1,2024,22,28.800148641,0.363656436
MWI.11.3_1,2025,0,180.486114174,0.368223267
MWI.11.3_1,2025,1,211.962076509,0.539994059
MWI.11.3_1,2025,2,85.887588904,0.675607426
MWI.11.3_1,2025,3,97.404040789,0.718578713
MWI.11.4_1,2022,0,194.314455022,0.42134
MWI.11.4_1,2022,1,135.10595895,0.4594224
MWI.11.4_1,2022,2,199.703169828,0.481892
MWI.11.4_1,2022,3,163.823342622,0.7274288
MWI.11.4_1,2022,4,126.94508839599999,0.6651328
MWI.11.4_1,2022,5,197.43944835,0.7065912
MWI.11.4_1,2022,6,135.08121969,0.5916816
MWI.11.4_1,2022,7,0.0,0.62608
MWI.11.4_1,2022,8,0.0,0.467428
MWI.11.4_1,2022,9,0.0,0.4380376
MWI.11.4_1,2022,10,1.268993207,0.3738672
MWI.11.4_1,2022,11,0.0,0.3448992
MWI.11.4_1,2022,12,0.0,0.3137384
MWI.11.4_1,2022,13,0.0,0.3172528
MWI.11.4_1,2022,14,0.0,0.279644
MWI.11.4_1,2022,15,0.0,0.26852
MWI.11.4_1,2022,16,0.435211697,0.2593824
MWI.11.4_1,2022,17,5.06e-08,0.2510936
MWI.11.4_1,2022,18,0.0,0.2556504
MWI.11.4_1,2022,19,26.079863966,0.2667456
