UID,GID_2,DATE,RAINFALL_MM,NDVI_VALUE,LST_VALUE,FARMING_WARNING_SYS,DROUGHT_LEVELS,COMPOSITE_VUL_INDEX
MWI.22.7_1_1/1/2022,MWI.22.7_1,1/1/2022,12.38274288,0.473198667,29.26228221,Monitoring: Stable conditions,Normal,20
MWI.22.8_1_1/1/2022,MWI.22.8_1,1/1/2022,22.09173203,0.470276471,27.23631579,Monitoring: Stable conditions,Normal,0
MWI.22.9_1_1/1/2022,MWI.22.9_1,1/1/2022,26.0539271,0.564943151,28.3917823,Monitoring: Stable conditions,Normal,0
MWI.22.10_1_1/1/2022,MWI.22.10_1,1/1/2022,19.66854726,0.507897703,29.5472488,Monitoring: Stable conditions,Normal,20
MWI.23.1_1_1/1/2022,MWI.23.1_1,1/1/2022,14.41650324,0.2515,30.70271531,Monitoring: Stable conditions,Normal,56
MWI.23.2_1_1/1/2022,MWI.23.2_1,1/1/2022,9.164459229,0.36949462,31.85818182,Monitoring: Stable conditions,WATCH: Moderate drought,56
MWI.23.3_1_1/1/2022,MWI.23.3_1,1/1/2022,12.05635725,0.284951984,35.12447415,Monitoring: Stable conditions,Normal,71
MWI.23.4_1_1/1/2022,MWI.23.4_1,1/1/2022,6.671865251,0.165987063,38.39076649,WARNING: High vulnerability,WATCH: Moderate drought,92
MWI.23.5_1_1/1/2022,MWI.23.5_1,1/1/2022,10.26945038,0.282432006,41.65705882,Monitoring: Stable conditions,Normal,71
MWI.23.6_1_1/1/2022,MWI.23.6_1,1/1/2022,6.910326004,0.19771383,35.9272549,WARNING: High vulnerability,WATCH: Moderate drought,92
MWI.23.7_1_1/1/2022,MWI.23.7_1,1/1/2022,8.659625053,0.238829801,30.19745098,WARNING: High vulnerability,WATCH: Moderate drought,68
MWI.24.1_1_1/1/2022,MWI.24.1_1,1/1/2022,10.4221096,-0.057055932,24.46764706,Monitoring: Stable conditions,Normal,50
MWI.24.2_1_1/1/2022,MWI.24.2_1,1/1/2022,12.76456124,0.333959882,35.31,Monitoring: Stable conditions,Normal,59
MWI.24.3_1_1/1/2022,MWI.24.3_1,1/1/2022,15.99219598,0.3167866,29.158,Monitoring: Stable conditions,Normal,29
MWI.25.1_1_1/1/2022,MWI.25.1_1,1/1/2022,14.46951339,0.024045525,23.006,Monitoring: Stable conditions,Normal,50
MWI.25.2_1_1/1/2022,MWI.25.2_1,1/1/2022,18.89724513,0.435530704,22.09660377,Monitoring: Stable conditions,Normal,20
MWI.25.3_1_1/1/2022,MWI.25.3_1,1/1/2022,9.897891045,0.3527875,23.11098505,Monitoring: Stable conditions,WATCH: Moderate drought,41
MWI.25.4_1_1/1/2022,MWI.25.4_1,1/1/2022,11.16786702,0.410867742,24.12536633,Monitoring: Stable conditions,Normal,20
MWI.25.5_1_1/1/2022,MWI.25.5_1,1/1/2022,18.03874207,0.341422222,25.13974761,Monitoring: Stable conditions,Normal,29
MWI.25.6_1_1/1/2022,MWI.25.6_1,1/1/2022,12.51210594,0.463124375,26.15412889,Monitoring: Stable conditions,Normal,20
MWI.25.7_1_1/1/2022,MWI.25.7_1,1/1/2022,13.37246609,0.374993023,27.16851017,Monitoring: Stable conditions,Normal,29
MWI.25.8_1_1/1/2022,MWI.25.8_1,1/1/2022,11.48468399,0.472753649,28.18289145,Monitoring: Stable conditions,Normal,20
MWI.25.9_1_1/1/2022,MWI.25.9_1,1/1/2022,11.19733595,0.364449892,29.19727273,Monitoring: Stable conditions,Normal,29
MWI.25.10_1_1/1/2022,MWI.25.10_1,1/1/2022,18.90832011,0.355015957,31.1575,Monitoring: Stable conditions,Normal,44
MWI.25.11_1_1/1/2022,MWI.25.11_1,1/1/2022,9.010682424,0.418177604,29.97538772,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.25.12_1_1/1/2022,MWI.25.12_1,1/1/2022,11.40226207,0.5388955,28.79327543,Monitoring: Stable conditions,Normal,20
MWI.26.1_1_1/1/2022,MWI.26.1_1,1/1/2022,11.35428154,0.063976201,23.75772277,Monitoring: Stable conditions,Normal,50
MWI.26.2_1_1/1/2022,MWI.26.2_1,1/1/2022,12.74696117,0.434885,24.93404125,Monitoring: Stable conditions,Normal,20
MWI.26.3_1_1/1/2022,MWI.26.3_1,1/1/2022,14.13964081,0.479382353,26.11035974,Monitoring: Stable conditions,Normal,20
MWI.26.4_1_1/1/2022,MWI.26.4_1,1/1/2022,5.746159024,0.564547003,27.28667822,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.26.5_1_1/1/2022,MWI.26.5_1,1/1/2022,0,0.220174839,28.4629967,Monitoring: Stable conditions,EMERGENCY: Extreme drought,61
MWI.26.6_1_1/1/2022,MWI.26.6_1,1/1/2022,11.68778405,0.412171429,29.63931518,Monitoring: Stable conditions,Normal,20
MWI.26.7_1_1/1/2022,MWI.26.7_1,1/1/2022,4.557363783,0.346103012,30.81563366,Monitoring: Stable conditions,ALERT: Severe drought,64
MWI.26.8_1_1/1/2022,MWI.26.8_1,1/1/2022,11.3411382,0.576204167,31.99195215,Monitoring: Stable conditions,Normal,35
MWI.26.9_1_1/1/2022,MWI.26.9_1,1/1/2022,24.78544044,0.528329268,33.16827063,Monitoring: Stable conditions,Normal,24
MWI.26.10_1_1/1/2022,MWI.26.10_1,1/1/2022,8.216650827,0.502560643,34.34458911,Monitoring: Stable conditions,WATCH: Moderate drought,56
MWI.26.11_1_1/1/2022,MWI.26.11_1,1/1/2022,12.83560753,0.587642373,35.52090759,Monitoring: Stable conditions,Normal,50
MWI.27.1_1_1/1/2022,MWI.27.1_1,1/1/2022,17.30287266,0.599281818,36.69722607,Monitoring: Stable conditions,Normal,50
MWI.27.2_1_1/1/2022,MWI.27.2_1,1/1/2022,21.77013779,0.51021989,37.87354455,Monitoring: Stable conditions,Normal,30
MWI.27.3_1_1/1/2022,MWI.27.3_1,1/1/2022,22.16038132,0.490343038,39.04986304,Monitoring: Stable conditions,Normal,30
MWI.27.4_1_1/1/2022,MWI.27.4_1,1/1/2022,27.28491465,0.542576316,40.22618152,Monitoring: Stable conditions,Normal,30
MWI.27.5_1_1/1/2022,MWI.27.5_1,1/1/2022,18.18787384,0.461794286,41.4025,Monitoring: Stable conditions,Normal,50
MWI.27.6_1_1/1/2022,MWI.27.6_1,1/1/2022,22.50227138,0.507481712,40.53767677,Monitoring: Stable conditions,Normal,30
MWI.1.1_1_1/17/2022,MWI.1.1_1,1/17/2022,11.43686567,0.475427273,34.40636364,Monitoring: Stable conditions,Normal,44
MWI.1.2_1_1/17/2022,MWI.1.2_1,1/17/2022,22.87373134,0.570206488,33.04682327,Monitoring: Stable conditions,Normal,24
MWI.1.3_1_1/17/2022,MWI.1.3_1,1/17/2022,8.300981605,0.626541276,33.83554753,Monitoring: Stable conditions,WATCH: Moderate drought,56
MWI.2.1_1_1/17/2022,MWI.2.1_1,1/17/2022,17.87107468,0.584435336,27.76652482,Monitoring: Stable conditions,Normal,20
MWI.2.2_1_1/17/2022,MWI.2.2_1,1/17/2022,0,0.614431023,35.87693069,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.2.3_1_1/17/2022,MWI.2.3_1,1/17/2022,0,0.576182031,33.72744,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.2.4_1_1/17/2022,MWI.2.4_1,1/17/2022,13.62988281,0.681283816,32.10599034,Monitoring: Stable conditions,Normal,44
MWI.2.5_1_1/17/2022,MWI.2.5_1,1/17/2022,17.21679361,0.72688851,31.84274686,Monitoring: Stable conditions,Normal,35
MWI.2.6_1_1/17/2022,MWI.2.6_1,1/17/2022,5.933914185,0.567124074,34.59790123,Monitoring: Stable conditions,WATCH: Moderate drought,56
MWI.2.7_1_1/17/2022,MWI.2.7_1,1/17/2022,0,0.640523256,30.44139535,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.2.8_1_1/17/2022,MWI.2.8_1,1/17/2022,0,0.594266667,33.51373333,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.2.9_1_1/17/2022,MWI.2.9_1,1/17/2022,10.56653061,0.687715686,28.95468647,Monitoring: Stable conditions,Normal,20
MWI.3.1_1_1/17/2022,MWI.3.1_1,1/17/2022,5.283265305,0.55941,32.09666667,Monitoring: Stable conditions,WATCH: Moderate drought,56
MWI.3.2_1_1/17/2022,MWI.3.2_1,1/17/2022,0,0.781234331,29.17746781,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.3_1_1/17/2022,MWI.3.3_1,1/17/2022,0,0.732653799,28.3080531,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.4_1_1/17/2022,MWI.3.4_1,1/17/2022,0,0.5334875,34.98,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.5_1_1/17/2022,MWI.3.5_1,1/17/2022,0,0.622897855,30.90690141,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.3.6_1_1/17/2022,MWI.3.6_1,1/17/2022,0,0.652816481,32.09827751,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.7_1_1/17/2022,MWI.3.7_1,1/17/2022,0,0.597534197,32.939,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.8_1_1/17/2022,MWI.3.8_1,1/17/2022,0,0.648852893,29.78448276,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.3.9_1_1/17/2022,MWI.3.9_1,1/17/2022,0,0.472034336,31.8700708,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.3.10_1_1/17/2022,MWI.3.10_1,1/17/2022,0,0.595504624,32.0437415,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.3.11_1_1/17/2022,MWI.3.11_1,1/17/2022,0,0.546492237,34.61248696,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.4.1_1_1/17/2022,MWI.4.1_1,1/17/2022,0,0.50756,25.278,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.4.2_1_1/17/2022,MWI.4.2_1,1/17/2022,0,0.59139863,31.63383562,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.4.3_1_1/17/2022,MWI.4.3_1,1/17/2022,6.766134535,0.592379762,32.12650794,Monitoring: Stable conditions,WATCH: Moderate drought,56
MWI.4.4_1_1/17/2022,MWI.4.4_1,1/17/2022,13.74216938,0.670781618,28.26455882,Monitoring: Stable conditions,Normal,20
MWI.4.5_1_1/17/2022,MWI.4.5_1,1/17/2022,13.20355835,0.625611364,28.55125,Monitoring: Stable conditions,Normal,20
MWI.4.6_1_1/17/2022,MWI.4.6_1,1/17/2022,0,0.579172174,32.03052174,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.4.7_1_1/17/2022,MWI.4.7_1,1/17/2022,5.151819229,0.502140881,32.41924051,Monitoring: Stable conditions,WATCH: Moderate drought,56
MWI.5.1_1_1/17/2022,MWI.5.1_1,1/17/2022,11.39099182,0.259575,29.40159893,Monitoring: Stable conditions,Normal,41
MWI.5.2_1_1/17/2022,MWI.5.2_1,1/17/2022,17.63016441,0.170112484,26.38395736,Monitoring: Stable conditions,Normal,50
MWI.5.3_1_1/17/2022,MWI.5.3_1,1/17/2022,5.465623122,0.538706237,23.36631579,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.5.4_1_1/17/2022,MWI.5.4_1,1/17/2022,4.696080362,0.495937047,25.30977401,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.5.5_1_1/17/2022,MWI.5.5_1,1/17/2022,8.632869374,0.630013429,23.84914286,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.5.6_1_1/17/2022,MWI.5.6_1,1/17/2022,9.538606123,0.513535609,24.41,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.5.7_1_1/17/2022,MWI.5.7_1,1/17/2022,14.03906389,0.465154924,25.89583333,Monitoring: Stable conditions,Normal,20
MWI.6.1_1_1/17/2022,MWI.6.1_1,1/17/2022,0,0.5404,27.38166667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.6.2_1_1/17/2022,MWI.6.2_1,1/17/2022,12.00867219,0.015529101,23.55485178,Monitoring: Stable conditions,Normal,50
MWI.6.3_1_1/17/2022,MWI.6.3_1,1/17/2022,14.29933294,0.46426506,27.76134328,Monitoring: Stable conditions,Normal,20
MWI.6.4_1_1/17/2022,MWI.6.4_1,1/17/2022,5.196404775,0.507773973,25.73259259,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.6.5_1_1/17/2022,MWI.6.5_1,1/17/2022,4.890552044,0.453613617,26.79583333,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.6.6_1_1/17/2022,MWI.6.6_1,1/17/2022,16.39672297,0.594759541,30.47655218,Monitoring: Stable conditions,Normal,35
MWI.6.7_1_1/17/2022,MWI.6.7_1,1/17/2022,4.715692219,0.54001589,25.56005618,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.6.8_1_1/17/2022,MWI.6.8_1,1/17/2022,11.44689138,0.440615072,25.40775281,Monitoring: Stable conditions,Normal,20
MWI.6.9_1_1/17/2022,MWI.6.9_1,1/17/2022,4.28138079,0.574012708,25.9883908,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.6.10_1_1/17/2022,MWI.6.10_1,1/17/2022,15.12812536,0.557298772,25.11287671,Monitoring: Stable conditions,Normal,20
MWI.7.1_1_1/17/2022,MWI.7.1_1,1/17/2022,7.56406268,0.449871429,23.65285714,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.7.2_1_1/17/2022,MWI.7.2_1,1/17/2022,0,0.388183333,26.93666667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.7.3_1_1/17/2022,MWI.7.3_1,1/17/2022,4.118489473,0.434733028,28.56260355,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.7.4_1_1/17/2022,MWI.7.4_1,1/17/2022,5.989217758,0.488207736,26.30920354,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.7.5_1_1/17/2022,MWI.7.5_1,1/17/2022,3.700372423,0.449375217,24.69066667,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.7.6_1_1/17/2022,MWI.7.6_1,1/17/2022,1.407266378,0.431691623,26.57827225,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.7_1_1/17/2022,MWI.7.7_1,1/17/2022,1.656665166,0.507003165,26.3875641,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.7.8_1_1/17/2022,MWI.7.8_1,1/17/2022,2.311596264,0.458390531,26.59050808,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.7.9_1_1/17/2022,MWI.7.9_1,1/17/2022,0.776903221,0.451866478,24.76891599,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.8.1_1_1/17/2022,MWI.8.1_1,1/17/2022,6.522521019,0.459005882,23.43428088,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.8.2_1_1/17/2022,MWI.8.2_1,1/17/2022,12.15792165,0.066352485,22.09964578,Monitoring: Stable conditions,Normal,50
MWI.8.3_1_1/17/2022,MWI.8.3_1,1/17/2022,16.72178311,0.609149359,22.64470481,Monitoring: Stable conditions,Normal,20
MWI.8.4_1_1/17/2022,MWI.8.4_1,1/17/2022,3.650705099,0.669003654,23.18976385,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.8.5_1_1/17/2022,MWI.8.5_1,1/17/2022,14.5717907,0.540680905,23.73482289,Monitoring: Stable conditions,Normal,20
MWI.8.6_1_1/17/2022,MWI.8.6_1,1/17/2022,7.403434753,0.564973698,24.27988193,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.8.7_1_1/17/2022,MWI.8.7_1,1/17/2022,8.084765495,0.633735621,24.82494096,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.8.8_1_1/17/2022,MWI.8.8_1,1/17/2022,17.3497111,0.574785132,25.37,Monitoring: Stable conditions,Normal,20
MWI.9.1_1_1/17/2022,MWI.9.1_1,1/17/2022,8.120544434,0.467741304,25.4100406,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.9.2_1_1/17/2022,MWI.9.2_1,1/17/2022,29.39667492,0.607412544,25.45008119,Monitoring: Stable conditions,Normal,0
MWI.9.3_1_1/17/2022,MWI.9.3_1,1/17/2022,9.947245789,0.453291557,26.00473684,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.9.4_1_1/17/2022,MWI.9.4_1,1/17/2022,15.23472786,0.294069231,25.83331045,Monitoring: Stable conditions,Normal,41
MWI.9.5_1_1/17/2022,MWI.9.5_1,1/17/2022,17.73955078,0.504515959,25.66188406,Monitoring: Stable conditions,Normal,20
MWI.9.6_1_1/17/2022,MWI.9.6_1,1/17/2022,16.9114346,0.437029483,29.13941176,Monitoring: Stable conditions,Normal,20
MWI.9.7_1_1/17/2022,MWI.9.7_1,1/17/2022,24.98786316,0.434352353,26.74220588,Monitoring: Stable conditions,Normal,0
MWI.9.8_1_1/17/2022,MWI.9.8_1,1/17/2022,6.657345581,0.461620313,24.345,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.9.9_1_1/17/2022,MWI.9.9_1,1/17/2022,21.18241035,0.443861433,24.67303571,Monitoring: Stable conditions,Normal,0
MWI.9.10_1_1/17/2022,MWI.9.10_1,1/17/2022,20.56126645,0.422466136,25.00107143,Monitoring: Stable conditions,Normal,0
MWI.9.11_1_1/17/2022,MWI.9.11_1,1/17/2022,20.80304845,0.460108958,25.32910714,Monitoring: Stable conditions,Normal,0
MWI.9.12_1_1/17/2022,MWI.9.12_1,1/17/2022,14.01984752,0.471280415,25.65714286,Monitoring: Stable conditions,Normal,20
MWI.9.13_1_1/17/2022,MWI.9.13_1,1/17/2022,16.57759446,0.522603581,26.305,Monitoring: Stable conditions,Normal,20
MWI.9.14_1_1/17/2022,MWI.9.14_1,1/17/2022,22.92399343,0.494676,25.65279412,Monitoring: Stable conditions,Normal,0
MWI.9.15_1_1/17/2022,MWI.9.15_1,1/17/2022,11.06636353,0.490718141,25.00058824,Monitoring: Stable conditions,Normal,20
MWI.9.16_1_1/17/2022,MWI.9.16_1,1/17/2022,21.32952445,0.516224492,26.80449495,Monitoring: Stable conditions,Normal,0
MWI.10.1_1_1/17/2022,MWI.10.1_1,1/17/2022,18.0450325,0.262309091,24.71,Monitoring: Stable conditions,Normal,41
MWI.11.1_1_1/17/2022,MWI.11.1_1,1/17/2022,3.391161092,0.460961896,26.14292419,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.11.2_1_1/17/2022,MWI.11.2_1,1/17/2022,4.109020233,0.551917634,28.36520661,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.11.3_1_1/17/2022,MWI.11.3_1,1/17/2022,8.436871847,0.453988119,27.2229703,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.11.4_1_1/17/2022,MWI.11.4_1,1/17/2022,1.88974762,0.4594224,26.95481928,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.5_1_1/17/2022,MWI.11.5_1,1/17/2022,0,0.406428395,28.30111111,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.6_1_1/17/2022,MWI.11.6_1,1/17/2022,0,0.390134831,25.79959707,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.11.7_1_1/17/2022,MWI.11.7_1,1/17/2022,0,0.506198129,25.85916667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.8_1_1/17/2022,MWI.11.8_1,1/17/2022,1.229908781,0.509299314,24.48649466,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.9_1_1/17/2022,MWI.11.9_1,1/17/2022,10.83524704,0.437662411,26.65851064,Monitoring: Stable conditions,Normal,20
MWI.11.10_1_1/17/2022,MWI.11.10_1,1/17/2022,8.543343438,0.504651567,27.7677708,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.11.11_1_1/17/2022,MWI.11.11_1,1/17/2022,9.012379964,0.493190947,26.57099828,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.11.12_1_1/17/2022,MWI.11.12_1,1/17/2022,0,0.317913115,24.92142857,Monitoring: Stable conditions,EMERGENCY: Extreme drought,49
MWI.11.13_1_1/17/2022,MWI.11.13_1,1/17/2022,0.803737462,0.423051915,25.98481481,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.11.14_1_1/17/2022,MWI.11.14_1,1/17/2022,13.14440918,0.542392398,26.38832335,Monitoring: Stable conditions,Normal,20
MWI.11.15_1_1/17/2022,MWI.11.15_1,1/17/2022,5.523250233,0.467351213,25.9034359,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.11.16_1_1/17/2022,MWI.11.16_1,1/17/2022,0.869908039,0.507557416,27.37097345,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.12.1_1_1/17/2022,MWI.12.1_1,1/17/2022,0,0.285061333,24.63826667,Monitoring: Stable conditions,EMERGENCY: Extreme drought,61
MWI.12.2_1_1/17/2022,MWI.12.2_1,1/17/2022,26.05639648,0.467589041,28.31356164,Monitoring: Stable conditions,Normal,0
MWI.12.3_1_1/17/2022,MWI.12.3_1,1/17/2022,16.32310368,0.649681013,30.96172996,Monitoring: Stable conditions,Normal,35
MWI.12.4_1_1/17/2022,MWI.12.4_1,1/17/2022,27.48146248,0.54824,32.39888889,Monitoring: Stable conditions,Normal,24
MWI.12.5_1_1/17/2022,MWI.12.5_1,1/17/2022,32.08924484,0.672097576,28.37739394,Monitoring: Stable conditions,Normal,0
MWI.12.6_1_1/17/2022,MWI.12.6_1,1/17/2022,13.68336071,0.5293801,31.26005,Monitoring: Stable conditions,Normal,35
MWI.12.7_1_1/17/2022,MWI.12.7_1,1/17/2022,0,0.478904762,33.28380952,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.12.8_1_1/17/2022,MWI.12.8_1,1/17/2022,20.17941538,0.506295281,29.24959288,Monitoring: Stable conditions,Normal,0
MWI.12.9_1_1/17/2022,MWI.12.9_1,1/17/2022,31.56000519,0.548066795,29.51224806,Monitoring: Stable conditions,Normal,0
MWI.12.10_1_1/17/2022,MWI.12.10_1,1/17/2022,1.80003039,0.467550532,35.71309392,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.12.11_1_1/17/2022,MWI.12.11_1,1/17/2022,30.25560414,0.672474555,28.61588235,Monitoring: Stable conditions,Normal,0
MWI.12.12_1_1/17/2022,MWI.12.12_1,1/17/2022,12.12454796,0.527835215,31.19291902,Monitoring: Stable conditions,Normal,35
MWI.12.13_1_1/17/2022,MWI.12.13_1,1/17/2022,12.36150142,0.551011676,33.21111753,Monitoring: Stable conditions,Normal,44
MWI.12.14_1_1/17/2022,MWI.12.14_1,1/17/2022,4.967966253,0.520389806,30.88174757,Monitoring: Stable conditions,ALERT: Severe drought,55
MWI.13.1_1_1/17/2022,MWI.13.1_1,1/17/2022,15.7404262,0.100791381,24.30362496,Monitoring: Stable conditions,Normal,50
MWI.13.2_1_1/17/2022,MWI.13.2_1,1/17/2022,0,0.197966008,27.3122695,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.13.3_1_1/17/2022,MWI.13.3_1,1/17/2022,0,0.448106667,33.77,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.13.4_1_1/17/2022,MWI.13.4_1,1/17/2022,28.3283596,0.618841176,26.96733333,Monitoring: Stable conditions,Normal,0
MWI.13.5_1_1/17/2022,MWI.13.5_1,1/17/2022,0,0.60499776,30.78146277,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.13.6_1_1/17/2022,MWI.13.6_1,1/17/2022,0.913610092,0.585946497,28.7322393,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.7_1_1/17/2022,MWI.13.7_1,1/17/2022,3.351867969,0.698847495,27.52164063,Monitoring: Stable conditions,ALERT: Severe drought,40
MWI.13.8_1_1/17/2022,MWI.13.8_1,1/17/2022,9.470625253,0.569886961,33.0511898,Monitoring: Stable conditions,WATCH: Moderate drought,56
MWI.13.9_1_1/17/2022,MWI.13.9_1,1/17/2022,0.55282508,0.580878892,28.60059625,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.10_1_1/17/2022,MWI.13.10_1,1/17/2022,0,0.501600777,28.05355091,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.13.11_1_1/17/2022,MWI.13.11_1,1/17/2022,11.87716166,0.653402095,27.11114894,Monitoring: Stable conditions,Normal,20
MWI.13.12_1_1/17/2022,MWI.13.12_1,1/17/2022,4.413798828,0.590210329,31.40708578,Monitoring: Stable conditions,ALERT: Severe drought,55
MWI.13.13_1_1/17/2022,MWI.13.13_1,1/17/2022,17.21050544,0.662486408,30.89942972,Monitoring: Stable conditions,Normal,35
MWI.14.1_1_1/17/2022,MWI.14.1_1,1/17/2022,18.23161889,0.444766667,24.59857143,Monitoring: Stable conditions,Normal,20
MWI.14.2_1_1/17/2022,MWI.14.2_1,1/17/2022,19.25273234,0.494192745,25.56509434,Monitoring: Stable conditions,Normal,20
MWI.14.3_1_1/17/2022,MWI.14.3_1,1/17/2022,12.37405036,0.492641622,26.62470588,Monitoring: Stable conditions,Normal,20
MWI.14.4_1_1/17/2022,MWI.14.4_1,1/17/2022,18.63405355,0.451200586,25.14025641,Monitoring: Stable conditions,Normal,20
MWI.14.5_1_1/17/2022,MWI.14.5_1,1/17/2022,21.76858317,0.542403884,26.27210222,Monitoring: Stable conditions,Normal,0
MWI.14.6_1_1/17/2022,MWI.14.6_1,1/17/2022,17.99249607,0.465608469,23.89327869,Monitoring: Stable conditions,Normal,20
MWI.14.7_1_1/17/2022,MWI.14.7_1,1/17/2022,12.20853233,0.427951607,24.4718,Monitoring: Stable conditions,Normal,20
MWI.15.1_1_1/17/2022,MWI.15.1_1,1/17/2022,6.104266167,0.71056875,29.46375,Monitoring: Stable conditions,WATCH: Moderate drought,32
MWI.15.2_1_1/17/2022,MWI.15.2_1,1/17/2022,0,0.574609278,21.21180723,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.15.3_1_1/17/2022,MWI.15.3_1,1/17/2022,3.782433943,0.439690418,35.2870516,Monitoring: Stable conditions,ALERT: Severe drought,70
MWI.15.4_1_1/17/2022,MWI.15.4_1,1/17/2022,0,0.676571333,28.54459459,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
MWI.15.5_1_1/17/2022,MWI.15.5_1,1/17/2022,0,0.580778022,31.0261326,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.15.6_1_1/17/2022,MWI.15.6_1,1/17/2022,11.21264648,0.688799381,29.40665979,Monitoring: Stable conditions,Normal,20
MWI.15.7_1_1/17/2022,MWI.15.7_1,1/17/2022,1.557694753,0.473613333,35.29770335,Monitoring: Stable conditions,EMERGENCY: Extreme drought,70
MWI.15.8_1_1/17/2022,MWI.15.8_1,1/17/2022,0,0.543618382,32.42338235,Monitoring: Stable conditions,EMERGENCY: Extreme drought,64
MWI.16.1_1_1/17/2022,MWI.16.1_1,1/17/2022,0,0.689772571,30.34272727,Monitoring: Stable conditions,EMERGENCY: Extreme drought,55
MWI.16.2_1_1/17/2022,MWI.16.2_1,1/17/2022,0,0.6239625,29.2975,Monitoring: Stable conditions,EMERGENCY: Extreme drought,40
